loc,year,month,unemployment,kospi,interest,rate,oilprice,productprice,consumerprice
전라북도,2018,1,20,2520.937727,1.5,1067.068261,65.91782609,102.52,98.106
전라북도,2018,2,34,2439.104444,1.5,1079.628,62.742,102.95,98.855
전라북도,2018,3,31,2451.57,1.5,1071.036364,63.28727273,102.91,98.751
전라북도,2018,4,30,2458.224762,1.5,1068.845714,68.42904762,103.04,98.931
전라북도,2018,5,31,2461.3005,1.5,1077.263478,73.4826087,103.34,98.979
전라북도,2018,6,25,2394.507895,1.5,1095.595714,73.26857143,103.37,98.779
전라북도,2018,7,21,2284.253636,1.5,1122.563636,72.72363636,103.85,98.59
전라북도,2018,8,25,2283.796818,1.5,1121.000435,72.05826087,104.32,99.462
전라북도,2018,9,21,2307.325882,1.5,1119.7385,77.0195,104.62,100.221
전라북도,2018,10,18,2153.476667,1.5,1133.335652,78.95652174,104.26,100.041
전라북도,2018,11,21,2083.333182,1.75,1126.272273,65.39863636,103.53,99.33
전라북도,2018,12,28,2070.128947,1.75,1123.033333,56.27571429,103.03,98.988
전라북도,2019,1,36,2101.984091,1.75,1121.09,58.67347826,102.92,98.884
전라북도,2019,2,30,2210.198824,1.75,1122.515,64.186,103.02,99.311
전라북도,2019,3,28,2161.9145,1.75,1132.156667,66.8047619,103.38,99.121
전라북도,2019,4,29,2212.120455,1.75,1141.863182,70.64227273,103.68,99.481
전라북도,2019,5,23,2086.898095,1.75,1182.468696,69.37086957,103.79,99.652
전라북도,2019,6,25,2105.303158,1.75,1171.5625,61.214,103.5,99.491
전라북도,2019,7,24,2079.48,1.5,1176.607391,62.90695652,103.5,99.187
전라북도,2019,8,22,1944.237619,1.5,1209.837273,58.69954545,103.74,99.425
전라북도,2019,9,23,2045.205263,1.5,1194.57,60.84142857,103.8,99.794
전라북도,2019,10,28,2065.747619,1.25,1182.769565,58.53652174,103.56,100.041
전라북도,2019,11,20,2128.794762,1.25,1167.98381,61.40761905,103.41,99.481
전라북도,2019,12,20,2147.0135,1.25,1172.222727,64.47727273,103.7,99.719
전라북도,2020,1,25,2203.4425,1.25,1166.197826,63.73217391,104.08,100.09
전라북도,2020,2,27,2167.1235,1.25,1194.2905,54.5125,103.74,100.16
전라북도,2020,3,25,1786.746364,0.75,1217.250455,33.75,102.82,99.94
전라북도,2020,4,25,1849.589,0.75,1222.331818,23.37681818,101.93,99.5
전라북도,2020,5,31,1965.174211,0.5,1228.864762,31.23238095,101.96,99.44
전라북도,2020,6,26,2134.696818,0.5,1207.2,40.13863636,102.48,99.71
전라북도,2020,7,21,2195.948696,0.5,1198.158261,42.64130435,102.71,99.63
전라북도,2020,8,16,2349.873,0.5,1186.245714,43.7052381,103.22,100.19
전라북도,2020,9,20,2371.51619,0.5,1177.327273,41.10318182,103.42,100.74
전라북도,2020,10,22,2357.821053,0.5,1144.080909,39.70409091,103.01,100.18
전라북도,2020,11,14,2504.180952,0.5,1114.457619,42.57761905,103.09,100.09
전라북도,2020,12,34,2755.770952,0.5,1093.877826,49.31652174,103.9,100.33
전라북도,2021,1,40,3089.267,0.5,1098.499524,53.96857143,105.05,101.04
전라북도,2021,2,22,3092.411667,0.5,1110.7585,60.366,105.91,101.58
전라북도,2021,3,19,3032.469091,0.5,1129.976087,63.94565217,107.04,101.84
전라북도,2021,4,23,3165.083182,0.5,1117.829091,62.31818182,108.06,101.98
전라북도,2021,5,21,3169.200526,0.5,1122.601905,66.01,108.65,102.05
전라북도,2021,6,22,3259.14,0.5,1122.961364,70.95954545,109.22,102.05
전라북도,2021,7,19,3254.573182,0.5,1144.965,72.88227273,110.28,102.26
전라북도,2021,8,16,3182.500952,0.75,1160.207727,68.90863636,110.86,102.75
전라북도,2021,9,14,3141.699474,0.75,1172.842273,72.23727273,111.27,103.17
전라북도,2021,10,15,2989.873158,0.75,1181.608571,81.21666667,112.43,103.35
전라북도,2021,11,10,2964.301818,1,1184.113636,79.79818182,113.23,103.87
전라북도,2021,12,37,2988.494091,1,1184.020435,73.19,113.21,104.04
전라북도,2022,1,36,2865.552,1.25,1195.54,83.45,114.4,104.69
전라북도,2022,2,25,2724.015,1.25,1197.633,92.34,114.95,105.3
전라북도,2022,3,24,2698.71619,1.25,1220.226522,110.89,116.7,106.06
전라북도,2022,4,25,2703.242857,1.5,1236.802381,102.79,118.02,106.85
전라남도,2010,1,36,1682.1575,2,1139.80381,76.71380952,96.71,85.351
전라남도,2010,2,21,1598.956316,2,1155.7375,73.5535,96.88,85.523
전라남도,2010,3,18,1665.504091,2,1136.63087,77.36782609,97.33,85.696
전라남도,2010,4,18,1730.286818,2,1116.079545,82.98409091,98.04,86.041
전라남도,2010,5,13,1648.3,2,1166.815238,76.62,98.87,86.128
전라남도,2010,6,17,1691.937143,2,1214.966364,73.98318182,98.98,86.041
전라남도,2010,7,20,1731.122727,2.25,1205.300455,72.65227273,99.23,86.214
전라남도,2010,8,23,1762.183636,2.25,1180.250455,74.345,99.53,86.647
전라남도,2010,9,17,1815.749474,2.25,1161.346818,75.28636364,100.1,87.337
전라남도,2010,10,19,1889.697143,2.25,1122.409048,80.34047619,100.47,87.337
전라남도,2010,11,18,1924.707273,2.5,1130.445,83.74181818,100.82,86.906
전라남도,2010,12,18,2002.504091,2.5,1145.521739,89.18478261,101.75,87.251
전라남도,2011,1,23,2091.61,2.75,1119.141905,92.18666667,103.32,88.288
전라남도,2011,2,31,2002.869412,2.75,1118.62,99.875,104.09,88.892
전라남도,2011,3,22,2002.669091,3,1120.330435,108.5782609,105.34,89.238
전라남도,2011,4,13,2153.132381,3,1083.782381,115.757619,105.99,89.325
전라남도,2011,5,15,2121.872,3,1084.5,108.8395455,106.31,89.497
전라남도,2011,6,16,2074.64381,3.25,1080.654545,107.5245455,106.07,89.67
전라남도,2011,7,17,2150.05619,3.25,1058.032381,109.9833333,106.21,90.102
전라남도,2011,8,23,1869.407727,3.25,1074.226087,104.9617391,106.35,90.707
전라남도,2011,9,19,1790.9495,3.25,1120.352273,106.0018182,106.43,90.62
전라남도,2011,10,14,1825.878,3.25,1151.752381,103.8842857,106.33,90.448
전라남도,2011,11,14,1858.795455,3.25,1134.470455,108.5168182,105.99,90.534
전라남도,2011,12,17,1863.23,3.25,1148.957727,106.2086364,106.09,90.879
전라남도,2012,1,27,1891.0115,3.25,1142.177273,109.5368182,106.64,91.242
전라남도,2012,2,24,2003.231429,3.25,1122.858571,116.1461905,107.37,91.588
전라남도,2012,3,18,2023.407143,3.25,1126.563636,122.2759091,107.9,91.614
전라남도,2012,4,19,1995.9195,3.25,1135.315238,117.3771429,107.95,91.605
전라남도,2012,5,11,1886.350952,3.25,1158.306087,107.4456522,107.35,91.769
전라남도,2012,6,11,1848.5995,3.25,1163.952857,94.23619048,106.05,91.639
전라남도,2012,7,15,1826.75,3,1142.447727,99.22,105.58,91.432
전라남도,2012,8,10,1918.912273,3,1132.352609,108.3908696,106.23,91.855
전라남도,2012,9,13,1961.289,3,1123.7915,110.9645,106.61,92.512
전라남도,2012,10,12,1942.19381,2.75,1106.275217,108.676087,105.78,92.339
전라남도,2012,11,11,1904.703182,2.75,1087.390455,107.0959091,105.05,92.011
전라남도,2012,12,15,1973.841667,2.75,1075.450952,105.6685714,104.79,92.175
전라남도,2013,1,22,1986.103182,2.75,1066.762609,107.5430435,104.96,92.728
전라남도,2013,2,30,1979.854737,2.75,1087.611,111.221,105.68,93.038
전라남도,2013,3,20,1990.243,2.75,1103.187619,105.482381,105.26,92.952
전라남도,2013,4,19,1938.884091,2.75,1121.374545,101.6613636,104.93,92.823
전라남도,2013,5,22,1974.45381,2.5,1112.584783,100.2991304,104.57,92.823
전라남도,2013,6,16,1884.412632,2.5,1135.252,100.3285,104.55,92.71
전라남도,2013,7,18,1871.768261,2.5,1126.256957,103.3621739,104.53,92.909
전라남도,2013,8,18,1896.961905,2.5,1116.409545,106.6645455,104.82,93.238
전라남도,2013,9,18,1984.394444,2.5,1083.637143,108.4047619,104.71,93.419
전라남도,2013,10,18,2029.675238,2.5,1066.651304,106.3943478,104.34,93.134
전라남도,2013,11,22,2009.924286,2.5,1062.485238,105.8538095,104.13,93.116
전라남도,2013,12,24,1989.429524,2.5,1056.265,107.9431818,104.37,93.229
전라남도,2014,1,22,1948.2195,2.5,1066.654348,104.1886957,104.65,93.73
전라남도,2014,2,45,1937.733,2.5,1071.221,104.942,104.78,93.98
전라남도,2014,3,36,1952.429524,2.5,1071.035714,104.1495238,104.74,94.153
전라남도,2014,4,33,1991.191364,2.5,1043.006818,104.7772727,104.58,94.214
전라남도,2014,5,28,1994.134737,2.5,1025.186818,105.5145455,104.56,94.369
전라남도,2014,6,29,1995.083684,2.5,1019.236667,108.007619,104.61,94.248
전라남도,2014,7,27,2021.952174,2.5,1020.868696,105.7052174,104.69,94.386
전라남도,2014,8,29,2060.9335,2.25,1024.635714,101.8538095,104.58,94.551
전라남도,2014,9,24,2042.710526,2.25,1035.239091,96.98818182,104.2,94.49
전라남도,2014,10,23,1942.802857,2,1061.754348,86.71608696,103.47,94.205
전라남도,2014,11,22,1959.647,2,1099.401,76.7345,103.15,94.015
전라남도,2014,12,22,1941.925714,2,1103.516957,60.39173913,102.14,94.006
전라남도,2015,1,26,1920.992857,2,1088.495,46.335,100.89,94.643
전라남도,2015,2,35,1961.001176,2,1101.393,56.15,100.96,94.587
전라남도,2015,3,29,2012.619091,1.75,1113.582727,54.90909091,100.84,94.596
전라남도,2015,4,21,2107.268182,1.75,1085.655909,58.66545455,100.8,94.625
전라남도,2015,5,26,2114.898889,1.75,1093.840476,63.6747619,100.87,94.89
전라남도,2015,6,20,2063.685909,1.5,1113.589545,61.75863636,100.82,94.909
전라남도,2015,7,23,2058.034348,1.5,1146.973478,56.26608696,100.45,95.08
전라남도,2015,8,27,1952.549,1.5,1178.515714,47.30333333,99.83,95.213
전라남도,2015,9,27,1939.5825,1.5,1186.573182,46.14454545,99.39,94.966
전라남도,2015,10,20,2020.567143,1.5,1144.767727,46.55181818,98.71,94.966
전라남도,2015,11,23,2006.780952,1.5,1153.757143,42.32333333,98.32,94.786
전라남도,2015,12,23,1971.528571,1.5,1173.71087,34.7026087,98.09,95.07
전라남도,2016,1,31,1894.651,1.5,1202.972381,27.24666667,97.56,95.232
전라남도,2016,2,47,1900.61,1.5,1216.219524,29.6147619,97.56,95.64
전라남도,2016,3,30,1976.502727,1.5,1182.438261,35.17304348,97.5,95.393
전라남도,2016,4,26,1996.1705,1.5,1147.218095,39.03761905,97.74,95.573
전라남도,2016,5,25,1966.6755,1.5,1176.088636,43.96454545,97.86,95.63
전라남도,2016,6,27,1977.029524,1.25,1165.404545,45.83454545,98.09,95.611
전라남도,2016,7,29,2002.482857,1.25,1142.05619,42.70952381,97.98,95.431
전라남도,2016,8,28,2036.656364,1.25,1111.347391,43.63565217,98.07,95.677
전라남도,2016,9,28,2042.555263,1.25,1108.909091,43.81727273,98.3,96.247
전라남도,2016,10,30,2036.0325,1.25,1127.786667,48.26333333,98.59,96.379
전라남도,2016,11,30,1981.746364,1.25,1164.233636,43.775,99.03,96.237
전라남도,2016,12,26,2021.666667,1.25,1184.582727,51.76272727,99.9,96.342
전라남도,2017,1,35,2061.7335,1.25,1180.815455,53.43454545,101.35,97.366
전라남도,2017,2,54,2082.795,1.25,1141.849,54.171,101.74,97.632
전라남도,2017,3,41,2136.174545,1.25,1133.397391,51.16434783,101.7,97.565
전라남도,2017,4,35,2160.1825,1.25,1134.694,52.4475,101.48,97.442
전라남도,2017,5,30,2301.89,1.25,1125.866957,50.30434783,101.21,97.546
전라남도,2017,6,30,2372.204286,1.25,1131.497727,46.33681818,100.81,97.338
전라남도,2017,7,31,2412.899048,1.25,1133.199524,47.63142857,100.89,97.499
전라남도,2017,8,30,2372.184545,1.25,1131.25,50.42652174,101.35,98.058
전라남도,2017,9,21,2371.84381,1.25,1133.701429,53.86190476,102.03,98.172
전라남도,2017,10,23,2482.87125,1.25,1133.335909,55.58409091,102.14,98.077
전라남도,2017,11,20,2533.51,1.5,1101.948636,60.58272727,102.04,97.347
전라남도,2017,12,26,2467.725789,1.5,1083.732857,61.45190476,102.09,97.698
전라남도,2018,1,30,2520.937727,1.5,1067.068261,65.91782609,102.52,98.106
전라남도,2018,2,47,2439.104444,1.5,1079.628,62.742,102.95,98.855
전라남도,2018,3,44,2451.57,1.5,1071.036364,63.28727273,102.91,98.751
전라남도,2018,4,32,2458.224762,1.5,1068.845714,68.42904762,103.04,98.931
전라남도,2018,5,29,2461.3005,1.5,1077.263478,73.4826087,103.34,98.979
전라남도,2018,6,26,2394.507895,1.5,1095.595714,73.26857143,103.37,98.779
전라남도,2018,7,25,2284.253636,1.5,1122.563636,72.72363636,103.85,98.59
전라남도,2018,8,28,2283.796818,1.5,1121.000435,72.05826087,104.32,99.462
전라남도,2018,9,20,2307.325882,1.5,1119.7385,77.0195,104.62,100.221
전라남도,2018,10,14,2153.476667,1.5,1133.335652,78.95652174,104.26,100.041
전라남도,2018,11,19,2083.333182,1.75,1126.272273,65.39863636,103.53,99.33
전라남도,2018,12,16,2070.128947,1.75,1123.033333,56.27571429,103.03,98.988
전라남도,2019,1,22,2101.984091,1.75,1121.09,58.67347826,102.92,98.884
전라남도,2019,2,31,2210.198824,1.75,1122.515,64.186,103.02,99.311
전라남도,2019,3,30,2161.9145,1.75,1132.156667,66.8047619,103.38,99.121
전라남도,2019,4,33,2212.120455,1.75,1141.863182,70.64227273,103.68,99.481
전라남도,2019,5,31,2086.898095,1.75,1182.468696,69.37086957,103.79,99.652
전라남도,2019,6,38,2105.303158,1.75,1171.5625,61.214,103.5,99.491
전라남도,2019,7,34,2079.48,1.5,1176.607391,62.90695652,103.5,99.187
전라남도,2019,8,19,1944.237619,1.5,1209.837273,58.69954545,103.74,99.425
전라남도,2019,9,19,2045.205263,1.5,1194.57,60.84142857,103.8,99.794
전라남도,2019,10,15,2065.747619,1.25,1182.769565,58.53652174,103.56,100.041
전라남도,2019,11,15,2128.794762,1.25,1167.98381,61.40761905,103.41,99.481
전라남도,2019,12,20,2147.0135,1.25,1172.222727,64.47727273,103.7,99.719
전라남도,2020,1,37,2203.4425,1.25,1166.197826,63.73217391,104.08,100.09
전라남도,2020,2,30,2167.1235,1.25,1194.2905,54.5125,103.74,100.16
전라남도,2020,3,25,1786.746364,0.75,1217.250455,33.75,102.82,99.94
전라남도,2020,4,25,1849.589,0.75,1222.331818,23.37681818,101.93,99.5
전라남도,2020,5,29,1965.174211,0.5,1228.864762,31.23238095,101.96,99.44
전라남도,2020,6,22,2134.696818,0.5,1207.2,40.13863636,102.48,99.71
전라남도,2020,7,26,2195.948696,0.5,1198.158261,42.64130435,102.71,99.63
전라남도,2020,8,13,2349.873,0.5,1186.245714,43.7052381,103.22,100.19
전라남도,2020,9,15,2371.51619,0.5,1177.327273,41.10318182,103.42,100.74
전라남도,2020,10,13,2357.821053,0.5,1144.080909,39.70409091,103.01,100.18
전라남도,2020,11,17,2504.180952,0.5,1114.457619,42.57761905,103.09,100.09
전라남도,2020,12,31,2755.770952,0.5,1093.877826,49.31652174,103.9,100.33
전라남도,2021,1,52,3089.267,0.5,1098.499524,53.96857143,105.05,101.04
전라남도,2021,2,31,3092.411667,0.5,1110.7585,60.366,105.91,101.58
전라남도,2021,3,28,3032.469091,0.5,1129.976087,63.94565217,107.04,101.84
전라남도,2021,4,24,3165.083182,0.5,1117.829091,62.31818182,108.06,101.98
전라남도,2021,5,19,3169.200526,0.5,1122.601905,66.01,108.65,102.05
전라남도,2021,6,20,3259.14,0.5,1122.961364,70.95954545,109.22,102.05
전라남도,2021,7,18,3254.573182,0.5,1144.965,72.88227273,110.28,102.26
전라남도,2021,8,13,3182.500952,0.75,1160.207727,68.90863636,110.86,102.75
전라남도,2021,9,14,3141.699474,0.75,1172.842273,72.23727273,111.27,103.17
전라남도,2021,10,12,2989.873158,0.75,1181.608571,81.21666667,112.43,103.35
전라남도,2021,11,12,2964.301818,1,1184.113636,79.79818182,113.23,103.87
전라남도,2021,12,40,2988.494091,1,1184.020435,73.19,113.21,104.04
전라남도,2022,1,38,2865.552,1.25,1195.54,83.45,114.4,104.69
전라남도,2022,2,23,2724.015,1.25,1197.633,92.34,114.95,105.3
전라남도,2022,3,28,2698.71619,1.25,1220.226522,110.89,116.7,106.06
전라남도,2022,4,26,2703.242857,1.5,1236.802381,102.79,118.02,106.85
경상북도,2010,1,62,1682.1575,2,1139.80381,76.71380952,96.71,85.351
경상북도,2010,2,52,1598.956316,2,1155.7375,73.5535,96.88,85.523
경상북도,2010,3,42,1665.504091,2,1136.63087,77.36782609,97.33,85.696
경상북도,2010,4,42,1730.286818,2,1116.079545,82.98409091,98.04,86.041
경상북도,2010,5,35,1648.3,2,1166.815238,76.62,98.87,86.128
경상북도,2010,6,31,1691.937143,2,1214.966364,73.98318182,98.98,86.041
경상북도,2010,7,29,1731.122727,2.25,1205.300455,72.65227273,99.23,86.214
경상북도,2010,8,39,1762.183636,2.25,1180.250455,74.345,99.53,86.647
경상북도,2010,9,35,1815.749474,2.25,1161.346818,75.28636364,100.1,87.337
경상북도,2010,10,36,1889.697143,2.25,1122.409048,80.34047619,100.47,87.337
경상북도,2010,11,36,1924.707273,2.5,1130.445,83.74181818,100.82,86.906
경상북도,2010,12,34,2002.504091,2.5,1145.521739,89.18478261,101.75,87.251
경상북도,2011,1,45,2091.61,2.75,1119.141905,92.18666667,103.32,88.288
경상북도,2011,2,62,2002.869412,2.75,1118.62,99.875,104.09,88.892
경상북도,2011,3,52,2002.669091,3,1120.330435,108.5782609,105.34,89.238
경상북도,2011,4,36,2153.132381,3,1083.782381,115.757619,105.99,89.325
경상북도,2011,5,36,2121.872,3,1084.5,108.8395455,106.31,89.497
경상북도,2011,6,41,2074.64381,3.25,1080.654545,107.5245455,106.07,89.67
경상북도,2011,7,34,2150.05619,3.25,1058.032381,109.9833333,106.21,90.102
경상북도,2011,8,23,1869.407727,3.25,1074.226087,104.9617391,106.35,90.707
경상북도,2011,9,31,1790.9495,3.25,1120.352273,106.0018182,106.43,90.62
경상북도,2011,10,23,1825.878,3.25,1151.752381,103.8842857,106.33,90.448
경상북도,2011,11,24,1858.795455,3.25,1134.470455,108.5168182,105.99,90.534
경상북도,2011,12,27,1863.23,3.25,1148.957727,106.2086364,106.09,90.879
경상북도,2012,1,35,1891.0115,3.25,1142.177273,109.5368182,106.64,91.242
경상북도,2012,2,52,2003.231429,3.25,1122.858571,116.1461905,107.37,91.588
경상북도,2012,3,39,2023.407143,3.25,1126.563636,122.2759091,107.9,91.614
경상북도,2012,4,34,1995.9195,3.25,1135.315238,117.3771429,107.95,91.605
경상북도,2012,5,36,1886.350952,3.25,1158.306087,107.4456522,107.35,91.769
경상북도,2012,6,42,1848.5995,3.25,1163.952857,94.23619048,106.05,91.639
경상북도,2012,7,38,1826.75,3,1142.447727,99.22,105.58,91.432
경상북도,2012,8,33,1918.912273,3,1132.352609,108.3908696,106.23,91.855
경상북도,2012,9,39,1961.289,3,1123.7915,110.9645,106.61,92.512
경상북도,2012,10,34,1942.19381,2.75,1106.275217,108.676087,105.78,92.339
경상북도,2012,11,27,1904.703182,2.75,1087.390455,107.0959091,105.05,92.011
경상북도,2012,12,28,1973.841667,2.75,1075.450952,105.6685714,104.79,92.175
경상북도,2013,1,48,1986.103182,2.75,1066.762609,107.5430435,104.96,92.728
경상북도,2013,2,52,1979.854737,2.75,1087.611,111.221,105.68,93.038
경상북도,2013,3,43,1990.243,2.75,1103.187619,105.482381,105.26,92.952
경상북도,2013,4,36,1938.884091,2.75,1121.374545,101.6613636,104.93,92.823
경상북도,2013,5,31,1974.45381,2.5,1112.584783,100.2991304,104.57,92.823
경상북도,2013,6,44,1884.412632,2.5,1135.252,100.3285,104.55,92.71
경상북도,2013,7,54,1871.768261,2.5,1126.256957,103.3621739,104.53,92.909
경상북도,2013,8,42,1896.961905,2.5,1116.409545,106.6645455,104.82,93.238
경상북도,2013,9,43,1984.394444,2.5,1083.637143,108.4047619,104.71,93.419
경상북도,2013,10,48,2029.675238,2.5,1066.651304,106.3943478,104.34,93.134
경상북도,2013,11,44,2009.924286,2.5,1062.485238,105.8538095,104.13,93.116
경상북도,2013,12,53,1989.429524,2.5,1056.265,107.9431818,104.37,93.229
경상북도,2014,1,50,1948.2195,2.5,1066.654348,104.1886957,104.65,93.73
경상북도,2014,2,62,1937.733,2.5,1071.221,104.942,104.78,93.98
경상북도,2014,3,42,1952.429524,2.5,1071.035714,104.1495238,104.74,94.153
경상북도,2014,4,43,1991.191364,2.5,1043.006818,104.7772727,104.58,94.214
경상북도,2014,5,41,1994.134737,2.5,1025.186818,105.5145455,104.56,94.369
경상북도,2014,6,43,1995.083684,2.5,1019.236667,108.007619,104.61,94.248
경상북도,2014,7,34,2021.952174,2.5,1020.868696,105.7052174,104.69,94.386
경상북도,2014,8,35,2060.9335,2.25,1024.635714,101.8538095,104.58,94.551
경상북도,2014,9,39,2042.710526,2.25,1035.239091,96.98818182,104.2,94.49
경상북도,2014,10,39,1942.802857,2,1061.754348,86.71608696,103.47,94.205
경상북도,2014,11,43,1959.647,2,1099.401,76.7345,103.15,94.015
경상북도,2014,12,50,1941.925714,2,1103.516957,60.39173913,102.14,94.006
경상북도,2015,1,51,1920.992857,2,1088.495,46.335,100.89,94.643
경상북도,2015,2,71,1961.001176,2,1101.393,56.15,100.96,94.587
경상북도,2015,3,52,2012.619091,1.75,1113.582727,54.90909091,100.84,94.596
경상북도,2015,4,49,2107.268182,1.75,1085.655909,58.66545455,100.8,94.625
경상북도,2015,5,40,2114.898889,1.75,1093.840476,63.6747619,100.87,94.89
경상북도,2015,6,45,2063.685909,1.5,1113.589545,61.75863636,100.82,94.909
경상북도,2015,7,41,2058.034348,1.5,1146.973478,56.26608696,100.45,95.08
경상북도,2015,8,37,1952.549,1.5,1178.515714,47.30333333,99.83,95.213
경상북도,2015,9,40,1939.5825,1.5,1186.573182,46.14454545,99.39,94.966
경상북도,2015,10,36,2020.567143,1.5,1144.767727,46.55181818,98.71,94.966
경상북도,2015,11,33,2006.780952,1.5,1153.757143,42.32333333,98.32,94.786
경상북도,2015,12,45,1971.528571,1.5,1173.71087,34.7026087,98.09,95.07
경상북도,2016,1,45,1894.651,1.5,1202.972381,27.24666667,97.56,95.232
경상북도,2016,2,61,1900.61,1.5,1216.219524,29.6147619,97.56,95.64
경상북도,2016,3,60,1976.502727,1.5,1182.438261,35.17304348,97.5,95.393
경상북도,2016,4,49,1996.1705,1.5,1147.218095,39.03761905,97.74,95.573
경상북도,2016,5,53,1966.6755,1.5,1176.088636,43.96454545,97.86,95.63
경상북도,2016,6,42,1977.029524,1.25,1165.404545,45.83454545,98.09,95.611
경상북도,2016,7,47,2002.482857,1.25,1142.05619,42.70952381,97.98,95.431
경상북도,2016,8,40,2036.656364,1.25,1111.347391,43.63565217,98.07,95.677
경상북도,2016,9,51,2042.555263,1.25,1108.909091,43.81727273,98.3,96.247
경상북도,2016,10,42,2036.0325,1.25,1127.786667,48.26333333,98.59,96.379
경상북도,2016,11,36,1981.746364,1.25,1164.233636,43.775,99.03,96.237
경상북도,2016,12,39,2021.666667,1.25,1184.582727,51.76272727,99.9,96.342
경상북도,2017,1,47,2061.7335,1.25,1180.815455,53.43454545,101.35,97.366
경상북도,2017,2,73,2082.795,1.25,1141.849,54.171,101.74,97.632
경상북도,2017,3,52,2136.174545,1.25,1133.397391,51.16434783,101.7,97.565
경상북도,2017,4,57,2160.1825,1.25,1134.694,52.4475,101.48,97.442
경상북도,2017,5,35,2301.89,1.25,1125.866957,50.30434783,101.21,97.546
경상북도,2017,6,38,2372.204286,1.25,1131.497727,46.33681818,100.81,97.338
경상북도,2017,7,34,2412.899048,1.25,1133.199524,47.63142857,100.89,97.499
경상북도,2017,8,32,2372.184545,1.25,1131.25,50.42652174,101.35,98.058
경상북도,2017,9,23,2371.84381,1.25,1133.701429,53.86190476,102.03,98.172
경상북도,2017,10,34,2482.87125,1.25,1133.335909,55.58409091,102.14,98.077
경상북도,2017,11,28,2533.51,1.5,1101.948636,60.58272727,102.04,97.347
경상북도,2017,12,42,2467.725789,1.5,1083.732857,61.45190476,102.09,97.698
경상북도,2018,1,58,2520.937727,1.5,1067.068261,65.91782609,102.52,98.106
경상북도,2018,2,73,2439.104444,1.5,1079.628,62.742,102.95,98.855
경상북도,2018,3,80,2451.57,1.5,1071.036364,63.28727273,102.91,98.751
경상북도,2018,4,57,2458.224762,1.5,1068.845714,68.42904762,103.04,98.931
경상북도,2018,5,67,2461.3005,1.5,1077.263478,73.4826087,103.34,98.979
경상북도,2018,6,54,2394.507895,1.5,1095.595714,73.26857143,103.37,98.779
경상북도,2018,7,55,2284.253636,1.5,1122.563636,72.72363636,103.85,98.59
경상북도,2018,8,75,2283.796818,1.5,1121.000435,72.05826087,104.32,99.462
경상북도,2018,9,63,2307.325882,1.5,1119.7385,77.0195,104.62,100.221
경상북도,2018,10,51,2153.476667,1.5,1133.335652,78.95652174,104.26,100.041
경상북도,2018,11,52,2083.333182,1.75,1126.272273,65.39863636,103.53,99.33
경상북도,2018,12,54,2070.128947,1.75,1123.033333,56.27571429,103.03,98.988
경상북도,2019,1,82,2101.984091,1.75,1121.09,58.67347826,102.92,98.884
경상북도,2019,2,74,2210.198824,1.75,1122.515,64.186,103.02,99.311
경상북도,2019,3,60,2161.9145,1.75,1132.156667,66.8047619,103.38,99.121
경상북도,2019,4,73,2212.120455,1.75,1141.863182,70.64227273,103.68,99.481
경상북도,2019,5,61,2086.898095,1.75,1182.468696,69.37086957,103.79,99.652
경상북도,2019,6,67,2105.303158,1.75,1171.5625,61.214,103.5,99.491
경상북도,2019,7,50,2079.48,1.5,1176.607391,62.90695652,103.5,99.187
경상북도,2019,8,41,1944.237619,1.5,1209.837273,58.69954545,103.74,99.425
경상북도,2019,9,44,2045.205263,1.5,1194.57,60.84142857,103.8,99.794
경상북도,2019,10,45,2065.747619,1.25,1182.769565,58.53652174,103.56,100.041
경상북도,2019,11,38,2128.794762,1.25,1167.98381,61.40761905,103.41,99.481
경상북도,2019,12,64,2147.0135,1.25,1172.222727,64.47727273,103.7,99.719
경상북도,2020,1,76,2203.4425,1.25,1166.197826,63.73217391,104.08,100.09
경상북도,2020,2,56,2167.1235,1.25,1194.2905,54.5125,103.74,100.16
경상북도,2020,3,53,1786.746364,0.75,1217.250455,33.75,102.82,99.94
경상북도,2020,4,60,1849.589,0.75,1222.331818,23.37681818,101.93,99.5
경상북도,2020,5,77,1965.174211,0.5,1228.864762,31.23238095,101.96,99.44
경상북도,2020,6,80,2134.696818,0.5,1207.2,40.13863636,102.48,99.71
경상북도,2020,7,64,2195.948696,0.5,1198.158261,42.64130435,102.71,99.63
경상북도,2020,8,46,2349.873,0.5,1186.245714,43.7052381,103.22,100.19
경상북도,2020,9,47,2371.51619,0.5,1177.327273,41.10318182,103.42,100.74
경상북도,2020,10,51,2357.821053,0.5,1144.080909,39.70409091,103.01,100.18
경상북도,2020,11,50,2504.180952,0.5,1114.457619,42.57761905,103.09,100.09
경상북도,2020,12,57,2755.770952,0.5,1093.877826,49.31652174,103.9,100.33
경상북도,2021,1,85,3089.267,0.5,1098.499524,53.96857143,105.05,101.04
경상북도,2021,2,77,3092.411667,0.5,1110.7585,60.366,105.91,101.58
경상북도,2021,3,69,3032.469091,0.5,1129.976087,63.94565217,107.04,101.84
경상북도,2021,4,60,3165.083182,0.5,1117.829091,62.31818182,108.06,101.98
경상북도,2021,5,59,3169.200526,0.5,1122.601905,66.01,108.65,102.05
경상북도,2021,6,45,3259.14,0.5,1122.961364,70.95954545,109.22,102.05
경상북도,2021,7,36,3254.573182,0.5,1144.965,72.88227273,110.28,102.26
